"id_sku","stock","id_goods","id_shop"
"173172","1000","9273","4"
"604751","1000","40086","7"
"772799","1000","24082","4"
"66902","1000","2914","4"
"594471","1000","39032","4"
"743624","1000","52204","4"
"595731","1000","39101","4"
"180149","1000","9731","4"
"163450","1000","8734","4"
"491001","1000","28141","4"
"654585","1000","44929","4"
"548485","1000","34596","4"
"671206","1000","46346","4"
"161524","1000","8649","4"
"180977","1000","9773","4"
"674664","1000","46149","7"
"301811","1000","7641","4"
"427361","1000","23447","4"
"670640","1000","46316","4"
"649977","1000","44399","7"
"604741","1000","40084","7"
"541434","1000","32279","4"
"95931","1000","4993","4"
"551794","1000","28677","4"
"456548","1000","25352","4"
"162275","1000","8682","4"
"169115","1000","9051","4"
"752142","1000","53067","7"
"242676","1000","12732","4"
"164932","1000","8815","4"
"773168","1000","24239","4"
"466714","1000","23374","4"
"160579","1000","8610","4"
"468171","1000","26448","4"
"171500","1000","9188","4"
"517731","1000","31265","4"
"181049","1000","9779","4"
"177038","1000","9577","4"
"490010","1000","28068","4"
"119274","1000","6723","4"
"749580","1000","52783","7"
"596000","1000","39111","4"
"665322","1000","39629","4"
"133514","1000","7433","4"
"480912","1000","27447","4"
"179065","1000","9670","4"
"180152","1000","9731","4"
"156976","1000","8407","4"
"518517","1000","31300","4"
"172444","1000","9235","4"
"448530","1000","24861","4"
"180567","1000","9756","4"
"675721","1000","46645","4"
"755221","1000","53345","4"
"448873","1000","24892","4"
"476654","1000","27151","4"
"182040","1000","9845","4"
"518328","1000","31296","4"
"608520","1000","40544","7"
"517603","1000","31260","4"
"456592","1000","24636","4"
"584775","1000","38357","4"
"425590","1000","23357","4"
"650221","1000","44454","7"
"486939","1000","27863","4"
"448891","1000","24893","4"
"756824","1000","53426","4"
"158357","1000","8480","4"
"439074","1000","24152","4"
"584442","1000","38336","4"
"590548","1000","38618","4"
"437233","1000","24049","4"
"439281","1000","24223","4"
"654082","1000","44900","4"
"112743","1000","6080","4"
"162736","1000","8704","4"
"515243","1000","31052","4"
"784832","1000","55588","7"
"677349","1000","46781","7"
"754211","1000","53290","4"
"439709","1000","24271","4"
"172180","1000","9228","4"
"494182","1000","28462","4"
"615161","1000","41038","7"
"481954","1000","27497","4"
"172134","1000","9225","4"
"428606","1000","23502","4"
"594444","1000","39031","4"
"616497","1000","41151","7"
"139909","1000","7642","4"
"127664","1000","7256","4"
"162575","1000","8695","4"
"760139","1000","53612","7"
"678457","1000","46899","7"
"743327","1000","52189","4"
"67381","1000","2939","4"
"596144","1000","39116","4"
"598993","1000","26246","4"
"514604","1000","31013","4"
"594574","1000","39039","4"
"597854","1000","31575","4"
"448270","1000","24849","4"
"515220","1000","31050","4"
"428731","1000","23514","4"
"494075","1000","28457","4"
"594303","1000","39022","4"
"80448","1000","3660","4"
"584296","1000","38331","4"
"482601","1000","27527","4"
"164113","1000","8768","4"
"486918","1000","27860","4"
"677970","1000","46846","7"
"659847","1000","45240","7"
"81955","1000","3740","4"
"743064","1000","52172","4"
"507517","1000","24342","4"
"161841","1000","8663","4"
"739683","1000","51706","4"
"162306","1000","8684","4"
"183076","1000","9900","4"
"606043","1000","40231","7"
"164403","1000","8788","4"
"485779","1000","27753","4"
"584411","1000","24196","4"
"181824","1000","9829","4"
"179671","1000","9702","4"
"182834","1000","9887","4"
"171992","1000","9216","4"
"428982","1000","23507","4"
"171081","1000","9168","4"
"762607","1000","53932","7"
"484198","1000","23442","4"
"180652","1000","9760","4"
"24986","1000","970","4"
"137492","1000","7566","4"
"518084","1000","31290","4"
"482778","1000","27534","4"
"161995","1000","8668","4"
"180425","1000","9748","4"
"521275","1000","31557","4"
"162632","1000","8699","4"
"544549","1000","34448","4"
"172130","1000","9225","4"
"112225","1000","6039","4"
"425070","1000","23314","4"
"179089","1000","9672","4"
"676732","1000","46708","4"
"112364","1000","6048","4"
"517995","1000","31286","4"
"517138","1000","31239","4"
"747077","1000","52442","7"
"471047","1000","26759","4"
"164569","1000","8797","4"
"117997","1000","6516","4"
"177149","1000","9580","4"
"517093","1000","31238","4"
"671763","1000","46379","4"
"541815","1000","28052","4"
"166220","1000","8881","4"
"175060","1000","9491","4"
"487183","1000","27879","4"
"486779","1000","27842","4"
"438821","1000","24181","4"
"299187","1000","10127","4"
"421105","1000","23026","4"
"85781","1000","4452","4"
"784078","1000","53046","7"
"467056","1000","23397","4"
"423861","1000","23224","4"
"427068","1000","23435","4"
"172323","1000","9230","4"
"165471","1000","8844","4"
"584978","1000","38363","4"
"587412","1000","28210","4"
"438257","1000","24154","4"
"424941","1000","23306","4"
"428785","1000","23509","4"
"420060","1000","22969","4"
"735858","1000","51332","4"
"428917","1000","23514","4"
"480807","1000","27443","4"
"601080","1000","39437","7"
"600937","1000","39407","4"
"113026","1000","6102","4"
"139690","1000","7635","4"
"166592","1000","8901","4"
"179262","1000","9679","4"
"64052","1000","2775","4"
"670594","1000","46311","7"
"598830","1000","23378","4"
"515109","1000","31045","4"
"749661","1000","52797","7"
"762639","1000","53938","7"
"756376","1000","53406","4"
"175575","1000","9514","4"
"182855","1000","9888","4"
"486908","1000","27858","4"
"174629","1000","9472","4"
"24920","1000","968","4"
"161851","1000","8663","4"
"64030","1000","2774","4"
"580374","1000","38061","4"
"428840","1000","23516","4"
"593298","1000","38939","7"
"447784","1000","24819","4"
"598858","1000","28645","4"
"420902","1000","23016","4"
"605921","1000","40214","7"
"162037","1000","8670","4"
"442743","1000","24387","4"
"660161","1000","45277","7"
"425352","1000","23339","4"
"444464","1000","24130","4"
"480349","1000","27419","4"
"175377","1000","9505","4"
"428795","1000","23509","4"
"538067","1000","32922","4"
"147727","1000","7939","4"
"552561","1000","35004","4"
"744198","1000","52232","4"
"119287","1000","6729","4"
"442790","1000","24388","4"
"740011","1000","51757","4"
"474356","1000","27095","4"
"480180","1000","26715","4"
"447494","1000","24803","4"
"439082","1000","24169","4"
"172708","1000","9251","4"
"180281","1000","9741","4"
"160570","1000","8610","4"
"490126","1000","28074","4"
"428616","1000","23502","4"
"678489","1000","46903","7"
"469485","1000","26594","4"
"161302","1000","8639","4"
"165678","1000","8854","4"
"438069","1000","24121","4"
"112463","1000","6056","4"
"162689","1000","8704","4"
"477292","1000","27179","4"
"457233","1000","25411","4"
"583137","1000","38290","4"
"676306","1000","39703","4"
"551950","1000","32725","4"
"665414","1000","24133","4"
"516461","1000","31143","4"
"659875","1000","45243","7"
"160659","1000","8613","4"
"446484","1000","24718","4"
"488446","1000","23702","4"
"584620","1000","38347","4"
"741313","1000","51939","7"
"121994","1000","6965","4"
"584684","1000","38352","4"
"514996","1000","31039","4"
"149326","1000","7999","4"
"169106","1000","9051","4"
"65242","1000","2824","4"
"458984","1000","6152","4"
"172140","1000","9225","4"
"669351","1000","46157","7"
"166057","1000","8872","4"
"584577","1000","38344","4"
"487011","1000","27870","4"
"65181","1000","2821","4"
"442774","1000","24387","4"
"592671","1000","38874","7"
"616282","1000","41128","7"
"490081","1000","28068","4"
"162726","1000","8704","4"
"178188","1000","9624","4"
"537946","1000","28649","4"
"165698","1000","8855","4"
"478718","1000","27242","4"
"517504","1000","31257","4"
"472823","1000","24339","4"
"183028","1000","9897","4"
"762571","1000","53924","7"
"518347","1000","31310","4"
"584737","1000","38354","4"
"448164","1000","24845","4"
"473743","1000","27042","4"
"172233","1000","9229","4"
"670609","1000","46312","4"
"428831","1000","23516","4"
"67318","1000","2935","4"
"97136","1000","5059","4"
"149286","1000","7995","4"
"514245","1000","30982","4"
"583391","1000","8263","4"
"242862","1000","12738","4"
"584733","1000","38354","4"
"146842","1000","7909","4"
"161025","1000","8627","4"
"173230","1000","9277","4"
"474252","1000","27083","4"
"494127","1000","28460","4"
"616443","1000","41144","7"
"101080","1000","5314","4"
"468228","1000","26455","4"
"642666","1000","43827","7"
"606042","1000","40231","7"
"665203","1000","39628","4"
"172438","1000","9235","4"
"439166","1000","24207","4"
"763112","1000","54011","7"
"742868","1000","52164","4"
"100887","1000","5297","4"
"149194","1000","7989","4"
"550278","1000","28712","4"
"513384","1000","30861","4"
"670964","1000","46335","4"
"430196","1000","23586","4"
"677334","1000","46778","7"
"173984","1000","9314","4"
"596010","1000","39111","4"
"484564","1000","27634","4"
"515230","1000","31051","4"
"754584","1000","53304","4"
"598640","1000","12731","4"
"476315","1000","27136","4"
"425046","1000","23313","4"
"681716","1000","47266","7"
"594566","1000","39038","4"
"78215","1000","3540","4"
"443034","1000","24401","4"
"149327","1000","7999","4"
"423710","1000","23217","4"
"739791","1000","51716","4"
"301688","1000","7616","4"
"300435","1000","2805","4"
"665321","1000","39629","4"
"179521","1000","9696","4"
"580641","1000","38080","4"
"448809","1000","24881","4"
"432514","1000","23695","4"
"174619","1000","9470","4"
"164103","1000","8768","4"
"153881","1000","8243","4"
"174600","1000","9466","4"
"615763","1000","41093","7"
"608400","1000","40529","7"
"609964","1000","40654","4"
"148200","1000","7955","4"
"598354","1000","23511","4"
"101511","1000","5334","4"
"176624","1000","9561","4"
"596127","1000","39116","4"
"162663","1000","8702","4"
"512714","1000","28661","4"
"489524","1000","28036","4"
"35802","1000","1410","4"
"615840","1000","40574","7"
"615473","1000","41067","7"
"756582","1000","53417","4"
"172160","1000","9226","4"
"487362","1000","27888","4"
"163440","1000","8733","4"
"170521","1000","9139","4"
"442800","1000","24388","4"
"96976","1000","5052","4"
"489950","1000","28064","4"
"181421","1000","9796","4"
"494198","1000","28463","4"
"489960","1000","28064","4"
"162673","1000","8702","4"
"587620","1000","38477","4"
"616239","1000","41124","7"
"439926","1000","24293","4"
"432434","1000","23691","4"
"85894","1000","4478","4"
"760145","1000","53613","7"
"148726","1000","7972","4"
"585907","1000","38409","7"
"439984","1000","24299","4"
"164559","1000","8797","4"
"459294","1000","23229","4"
"181157","1000","9787","4"
"179307","1000","9681","4"
"595794","1000","39103","4"
"170922","1000","9161","4"
"178119","1000","9619","4"
"24133","1000","944","4"
"470674","1000","26728","4"
"100821","1000","5293","4"
"490103","1000","28073","4"
"112090","1000","6030","4"
"463056","1000","25996","4"
"760795","1000","53712","7"
"428821","1000","23516","4"
"169325","1000","9061","4"
"172258","1000","9229","4"
"515234","1000","31052","4"
"642219","1000","41095","7"
"681261","1000","47224","7"
"754927","1000","53324","4"
"675551","1000","46632","4"
"181156","1000","9787","4"
"177853","1000","9607","4"
"752676","1000","53125","7"
"447803","1000","24819","4"
"755193","1000","53339","4"
"597893","1000","39223","4"
"65313","1000","2828","4"
"651431","1000","8592","4"
"142349","1000","7768","4"
"751411","1000","52965","7"
"654683","1000","44933","4"
"439325","1000","24227","4"
"438543","1000","24165","4"
"740954","1000","51863","7"
"654425","1000","44922","4"
"424918","1000","23305","4"
"548767","1000","34624","4"
"538208","1000","32936","4"
"666225","1000","45807","7"
"677833","1000","46833","7"
"659107","1000","45156","4"
"449150","1000","23596","4"
"445344","1000","24636","4"
"678251","1000","46882","7"
"163850","1000","8755","4"
"610646","1000","31314","4"
"447366","1000","24795","4"
"650217","1000","44451","7"
"139837","1000","7639","4"
"154354","1000","8263","4"
"654008","1000","44897","4"
"117884","1000","6507","4"
"448520","1000","24861","4"
"584843","1000","38358","4"
"482226","1000","27493","4"
"584959","1000","38362","4"
"677931","1000","38592","7"
"425165","1000","23324","4"
"655124","1000","44959","4"
"170041","1000","9112","4"
"78626","1000","3561","4"
"482006","1000","27499","4"
"594273","1000","39021","4"
"551921","1000","34946","4"
"598605","1000","9167","4"
"424991","1000","23309","4"
"167493","1000","8954","4"
"586534","1000","28714","4"
"166912","1000","8925","4"
"80526","1000","3664","4"
"182731","1000","9885","4"
"472853","1000","24339","4"
"596092","1000","39115","4"
"64051","1000","2775","4"
"681215","1000","47219","7"
"552623","1000","35009","4"
"96535","1000","5028","4"
"300200","1000","1438","4"
"178074","1000","9617","4"
"117862","1000","6506","4"
"165481","1000","8844","4"
"740706","1000","51841","7"
"496011","1000","24289","4"
"469901","1000","26649","4"
"113691","1000","6159","4"
"515127","1000","31046","4"
"545029","1000","32724","4"
"171560","1000","9192","4"
"162005","1000","8668","4"
"172195","1000","9228","4"
"139744","1000","7637","4"
"465930","1000","26275","4"
"596456","1000","39131","4"
"740986","1000","51881","7"
"681857","1000","47282","7"
