"id_goods","goods_sn","id_shop","onsell"
"183","11318012","4","0"
"184","11318015","4","0"
"185","11318025","4","0"
"186","11318039","4","0"
"187","11318048","4","0"
"188","11318053","4","0"
"189","11318805","4","0"
"190","11318808","4","0"
"191","11318827","4","0"
"192","11321013","4","0"
"193","11321121","4","0"
"194","11321141","4","0"
"195","11321165","4","0"
"196","11323303","4","0"
"197","11325501","4","0"
"198","11325512","4","0"
"199","11325513","4","0"
"200","11325515","4","0"
"201","11325520","4","0"
"202","11325529","4","0"
"203","11325544","4","0"
"204","11325554","4","0"
"205","11325560","4","0"
"206","11325565","4","0"
"207","11326606","4","0"
"208","11326624","4","0"
"209","11328011","4","0"
"210","11328012","4","0"
"211","11328013","4","0"
"212","11328017","4","0"
"213","11328040","4","0"
"214","11328824","4","0"
"215","11328907","4","0"
"216","11328919","4","0"
"217","11328964","4","0"
"218","11331120","4","0"
"219","11331122","4","0"
"220","11331153","4","0"
"221","11331154","4","0"
"222","11331160","4","0"
"223","11331166","4","0"
"224","11331168","4","0"
"225","11331171","4","0"
"226","11331190","4","0"
"227","11333304","4","0"
"228","11335501","4","0"
"229","11335502","4","0"
"230","11335503","4","0"
"231","11335511","4","0"
"232","11335519","4","0"
"233","11335527","4","0"
"234","11335543","4","0"
"235","11335545","4","0"
"236","11335551","4","0"
"237","11335562","4","0"
"238","11335565","4","0"
"239","11335570","4","0"
"240","11336605","4","0"
"241","11336611","4","0"
"242","11336624","4","0"
"243","11337716","4","0"
"244","11337742","4","0"
"245","11337745","4","0"
"246","11338007","4","0"
"247","11338009","4","0"
"248","11338010","4","0"
"249","11338013","4","0"
"250","11338019","4","0"
"251","11338072","4","0"
"252","11338075","4","0"
"253","11338091","4","0"
"254","11338093","4","0"
"255","11338094","4","0"
"256","11338807","4","0"
"257","11338809","4","0"
"258","11338813","4","0"
"259","11338860","4","0"
"260","11338891","4","0"
"261","11338892","4","0"
"262","11341060","4","0"
"263","11341063","4","0"
"264","11341092","4","0"
"265","11341143","4","0"
"266","11341144","4","0"
"267","11341151","4","0"
"268","11341154","4","0"
"269","11341155","4","0"
"270","11341156","4","0"
"271","11341157","4","0"
"272","11341158","4","0"
"273","11341188","4","0"
"274","11345513","4","0"
"275","11345515","4","0"
"276","11345518","4","0"
"277","11345519","4","0"
"278","11345528","4","0"
"279","11345536","4","0"
"280","11345538","4","0"
"281","11345540","4","0"
"282","11345541","4","0"
"283","11345546","4","0"
"284","11345551","4","0"
"285","11345555","4","0"
"286","11346604","4","0"
"287","11346622","4","0"
"288","11346642","4","0"
"289","11346644","4","0"
"290","11346645","4","0"
"291","11346977","4","0"
"292","11346978","4","0"
"293","11347702","4","0"
"294","11347705","4","0"
"295","11347740","4","0"
"296","11347751","4","0"
"297","11348004","4","0"
"298","11348011","4","0"
"299","11348013","4","0"
"300","11348014","4","0"
"301","11348015","4","0"
"302","11348033","4","0"
"303","11348052","4","0"
"304","11348053","4","0"
"305","11348057","4","0"
"306","11348801","4","0"
"307","11348805","4","0"
"308","11348810","4","0"
"309","11348811","4","0"
"310","11348812","4","0"
"311","11348861","4","0"
"312","11348867","4","0"
"313","11348890","4","0"
"314","11348901","4","0"
"315","11348902","4","0"
"316","11411030","4","0"
"317","11411109","4","0"
"318","11411110","4","0"
"319","11411112","4","0"
"320","11411113","4","0"
"321","11411115","4","0"
"322","11411120","4","0"
"323","11411121","4","0"
"324","11411125","4","0"
"325","11415511","4","0"
"326","11415515","4","0"
"327","11415550","4","0"
"328","11415551","4","0"
"329","11415554","4","0"
"330","11415555","4","0"
"331","11415561","4","0"
"332","11415562","4","0"
"333","11415570","4","0"
"334","11415575","4","0"
"335","11416603","4","0"
"336","11416649","4","0"
"337","11416656","4","0"
"338","11417703","4","0"
"339","11417752","4","0"
"340","11417755","4","0"
"341","11418005","4","0"
"342","11418006","4","0"
"343","11418008","4","0"
"344","11418012","4","0"
"345","11418052","4","0"
"346","11418061","4","0"
"347","11418070","4","0"
"348","11418808","4","0"
"349","11418809","4","0"
"350","11418810","4","0"
"351","11418890","4","0"
"352","11418893","4","0"
"353","11418895","4","0"
"354","11418901","4","0"
"355","11418902","4","0"
"356","11418953","4","0"
"357","11421102","4","0"
"358","11421132","4","0"
"359","11421190","4","0"
"360","11425523","4","0"
"361","11425541","4","0"
"362","11425543","4","0"
"363","11425555","4","0"
"364","11425558","4","0"
"365","11425576","4","0"
"366","11425581","4","0"
"367","11425588","4","0"
"368","11426611","4","0"
"369","11426618","4","0"
"370","11427721","4","0"
"371","11428003","4","0"
"372","11428017","4","0"
"373","11428046","4","0"
"374","11428811","4","0"
"375","11428817","4","0"
"376","11428818","4","0"
"377","11428874","4","0"
"378","11428902","4","0"
"379","11431006","4","0"
"380","11431011","4","0"
"381","11431115","4","0"
"382","11431117","4","0"
"383","11431131","4","0"
"384","11431137","4","0"
"385","11435521","4","0"
"386","11435524","4","0"
"387","11435541","4","0"
"388","11435562","4","0"
"389","11435568","4","0"
"390","11435586","4","0"
"391","11436603","4","0"
"392","11437701","4","0"
"393","11438003","4","0"
"394","11438015","4","0"
"395","11438017","4","0"
"396","11438036","4","0"
"397","11438040","4","0"
"398","11438046","4","0"
"399","11438048","4","0"
"400","11438062","4","0"
"401","11438809","4","0"
"402","11438816","4","0"
"403","11438821","4","0"
"404","11438825","4","0"
"405","11441114","4","0"
"406","11441116","4","0"
"407","11441132","4","0"
"408","11441180","4","0"
"409","11441203","4","0"
"410","11441310","4","0"
"411","11441326","4","0"
"412","11441371","4","0"
"413","11441381","4","0"
"414","11445501","4","0"
"415","11445515","4","0"
"416","11445517","4","0"
"417","11445565","4","0"
"418","11445573","4","0"
"419","11445580","4","0"
"420","11445592","4","0"
"421","11446601","4","0"
"422","11446617","4","0"
"423","11446666","4","0"
"424","11446905","4","0"
"425","11447722","4","0"
"426","11448003","4","0"
"427","11448011","4","0"
"428","11448014","4","0"
"429","11448032","4","0"
"430","11448034","4","0"
"431","11448040","4","0"
"432","11448044","4","0"
"433","11448801","4","0"
"434","11448802","4","0"
"435","11448804","4","0"
"436","11448818","4","0"
"437","11511125","4","0"
"438","11511132","4","0"
"439","11511140","4","0"
"440","11511212","4","0"
"441","11511301","4","0"
"442","11511311","4","0"
"443","11511351","4","0"
"444","11511371","4","0"
"445","11511388","4","0"
"446","11515501","4","0"
"447","11515502","4","0"
"448","11515518","4","0"
"449","11515528","4","0"
"450","11515534","4","0"
"451","11515580","4","0"
"452","11515586","4","0"
"453","11516602","4","0"
"454","11516605","4","0"
"455","11517708","4","0"
"456","11517772","4","0"
"457","11517775","4","0"
"458","11518002","4","0"
"459","11518012","4","0"
"460","11518022","4","0"
"461","11518032","4","0"
"462","11518801","4","0"
"463","11518810","4","0"
"464","11518821","4","0"
"465","11518843","4","0"
"466","11518860","4","0"
"467","11521113","4","0"
"468","11521114","4","0"
"469","11521301","4","0"
"470","11521302","4","0"
"471","11521303","4","0"
"472","11521305","4","0"
"473","11521391","4","0"
"474","11521392","4","0"
"475","11525501","4","0"
"476","11525518","4","0"
"477","11525531","4","0"
"478","11525558","4","0"
"479","11525560","4","0"
"480","11525588","4","0"
"481","11526601","4","0"
"482","11526610","4","0"
"483","11526612","4","0"
"484","11527708","4","0"
"485","11527766","4","0"
"486","11527772","4","0"
"487","11527776","4","0"
"488","11528015","4","0"
"489","11528032","4","0"
"490","11528034","4","0"
"491","11528805","4","0"
"492","11528806","4","0"
"493","11528825","4","0"
"494","11531001","4","0"
"495","11531101","4","0"
"496","11531130","4","0"
"497","11531131","4","0"
"498","11531132","4","0"
"499","11531140","4","0"
"500","11531142","4","0"
"501","11531203","4","0"
"502","11531301","4","0"
"503","11531325","4","0"
"504","11531333","4","0"
"505","11535500","4","0"
"506","11535501","4","0"
"507","11535520","4","0"
"508","11535535","4","0"
"509","11535566","4","0"
"510","11535585","4","0"
"511","11535588","4","0"
"512","11535589","4","0"
"513","11536618","4","0"
"514","11537708","4","0"
"515","11537710","4","0"
"516","11537776","4","0"
"517","11537777","4","0"
"518","11538008","4","0"
"519","11538016","4","0"
"520","11538032","4","0"
"521","11538046","4","0"
"522","11538800","4","0"
"523","11538815","4","0"
"524","11538829","4","0"
"525","11538845","4","0"
"526","11541001","4","0"
"527","11541002","4","0"
"528","11541101","4","0"
"529","11541103","4","0"
"530","11541106","4","0"
"531","11541108","4","0"
"532","11541110","4","0"
"533","11541112","4","0"
"534","11545501","4","0"
"535","11545502","4","0"
"536","11545505","4","0"
"537","11545508","4","0"
"538","11545520","4","0"
"539","11545522","4","0"
"540","11545526","4","0"
"541","11545548","4","0"
"542","11545551","4","0"
"543","11545558","4","0"
"544","11545562","4","0"
"545","11546602","4","0"
"546","11546633","4","0"
"547","11546929","4","0"
"548","11547701","4","0"
"549","11547710","4","0"
"550","11547772","4","0"
"551","11547777","4","0"
"552","11548003","4","0"
"553","11548015","4","0"
"554","11548025","4","0"
"555","11548070","4","0"
"556","11548079","4","0"
"557","11548080","4","0"
"558","11548090","4","0"
"559","11548800","4","0"
"560","11548801","4","0"
"561","11548832","4","0"
"562","11548835","4","0"
"563","11548879","4","0"
"564","11611011","4","0"
"565","11611102","4","0"
"566","11611109","4","0"
"567","11611112","4","0"
"568","11611301","4","0"
"569","11611305","4","0"
"570","11611307","4","0"
"571","11611308","4","0"
"572","11612201","4","0"
"573","11612202","4","0"
"574","11612203","4","0"
"575","11615501","4","0"
"576","11615520","4","0"
"577","11615530","4","0"
"578","11615535","4","0"
"579","11615565","4","0"
"580","11615566","4","0"
"581","11615581","4","0"
"582","11615587","4","0"
"583","11617701","4","0"
"584","11617716","4","0"
"585","11617718","4","0"
"586","11617773","4","0"
"587","11617775","4","0"
"588","11617778","4","0"
"589","11618022","4","0"
"590","11618030","4","0"
"591","11618032","4","0"
"592","11618800","4","0"
"593","11618801","4","0"
"594","11618809","4","0"
"595","11621101","4","0"
"596","11621105","4","0"
"597","11621121","4","0"
"598","11621304","4","0"
"599","11621307","4","0"
"600","11622201","4","0"
"601","11622202","4","0"
"602","11622204","4","0"
"603","11622205","4","0"
"604","11625500","4","0"
"605","11625501","4","0"
"606","11625511","4","0"
"607","11625531","4","0"
"608","11625541","4","0"
"609","11625552","4","0"
"610","11625553","4","0"
"611","11625588","4","0"
"612","11625593","4","0"
"613","11626602","4","0"
"614","11626958","4","0"
"615","11626963","4","0"
"616","11627710","4","0"
"617","11627772","4","0"
"618","11627773","4","0"
"619","11627775","4","0"
"620","11628010","4","0"
"621","11628805","4","0"
"622","11628808","4","0"
"623","11628835","4","0"
"624","11631101","4","0"
"625","11631102","4","0"
"626","11631103","4","0"
"627","11631105","4","0"
"628","11631120","4","0"
"629","11631190","4","0"
"630","11631301","4","0"
"631","11631303","4","0"
"632","11631305","4","0"
"633","11635501","4","0"
"634","11635531","4","0"
"635","11635532","4","0"
"636","11635560","4","0"
"637","11635566","4","0"
"638","11635588","4","0"
"639","11635599","4","0"
"640","11637710","4","0"
"641","11637772","4","0"
"642","11637773","4","0"
"643","11637775","4","0"
"644","11637778","4","0"
"645","11638001","4","0"
"646","11638010","4","0"
"647","11638015","4","0"
"648","11638045","4","0"
"649","11638801","4","0"
"650","11638802","4","0"
"651","11638806","4","0"
"652","11638810","4","0"
"653","11638890","4","0"
"654","11641002","4","0"
"655","11641006","4","0"
"656","11641101","4","0"
"657","11641105","4","0"
"658","11641112","4","0"
"659","11641302","4","0"
"660","11641307","4","0"
"661","11642203","4","0"
"662","11642204","4","0"
"663","11645501","4","0"
"664","11645531","4","0"
"665","11645552","4","0"
"666","11645553","4","0"
"667","11645578","4","0"
"668","11645583","4","0"
"669","11645588","4","0"
"670","11646908","4","0"
"671","11646930","4","0"
"672","11647772","4","0"
"673","11647773","4","0"
"674","11647776","4","0"
"675","11647778","4","0"
"676","11648005","4","0"
"677","11648015","4","0"
"678","11648028","4","0"
"679","11648030","4","0"
"680","11648035","4","0"
"681","11648040","4","0"
"682","11648050","4","0"
"683","11648800","4","0"
"684","11648802","4","0"
"685","11648807","4","0"
"686","11648822","4","0"
"687","11711004","4","0"
"688","11711101","4","0"
"689","11711112","4","0"
"690","11711301","4","0"
"691","11712201","4","0"
"692","11712203","4","0"
"693","11715500","4","0"
"694","11715501","4","0"
"695","11715505","4","0"
"696","11715536","4","0"
"697","11715556","4","0"
"698","11715563","4","0"
"699","11715565","4","0"
"700","11715566","4","0"
"701","11717701","4","0"
"702","11718035","4","0"
"703","11718040","4","0"
"704","11718807","4","0"
"705","11718820","4","0"
"706","11718850","4","0"
"707","11721101","4","0"
"708","11721303","4","0"
"709","11721306","4","0"
"710","11725501","4","0"
"711","11725543","4","0"
"712","11725550","4","0"
"713","11725552","4","0"
"714","11725588","4","0"
"715","11726950","4","0"
"716","11726957","4","0"
"717","11728010","4","0"
"718","11728016","4","0"
"719","11728800","4","0"
"720","11728828","4","0"
"721","11731101","4","0"
"722","11731102","4","0"
"723","11731155","4","0"
"724","11731194","4","1"
"725","11731306","4","0"
"726","11731380","4","0"
"727","11731385","4","0"
"728","11731388","4","0"
"729","11731391","4","0"
"730","11731392","4","0"
"731","11731399","4","0"
"732","11732201","4","0"
"733","11732203","4","0"
"734","11732204","4","0"
"735","11735505","4","0"
"736","11735521","4","0"
"737","11735523","4","0"
"738","11735525","4","0"
"739","11735528","4","0"
"740","11735541","4","0"
"741","11735552","4","0"
"742","11735565","4","0"
"743","11737782","4","0"
"744","11738805","4","0"
"745","11738810","4","0"
"746","11738830","4","0"
"747","11738835","4","0"
"748","11738860","4","0"
"749","11741090","4","0"
"750","11741101","4","0"
"751","11741105","4","0"
"752","11741206","4","0"
"753","11741207","4","0"
"754","11741260","4","0"
"755","11741270","4","0"
"756","11741301","4","0"
"757","11741316","4","0"
"758","11741381","4","0"
"759","11745502","4","0"
"760","11745510","4","0"
"761","11745560","4","0"
"762","11745567","4","0"
"763","11745575","4","0"
"764","11745578","4","0"
"765","11745586","4","0"
"766","11746961","4","0"
"767","11747773","4","0"
"768","11748040","4","0"
"769","11748041","4","0"
"770","11748055","4","0"
"771","11748830","4","0"
"772","11748860","4","0"
"773","11811101","4","0"
"774","11811102","4","0"
"775","11811104","4","0"
"776","11811188","4","0"
"777","11811189","4","0"
"778","11811210","4","0"
"779","11811215","4","0"
"780","11811313","4","0"
"781","11815501","4","0"
"782","11815511","4","0"
"783","11815531","4","0"
"784","11815532","4","0"
"785","11815554","4","0"
"786","11815555","4","0"
"787","11817701","4","0"
"788","11817761","4","0"
"789","11818059","4","0"
"790","11818066","4","0"
"791","11818081","4","0"
"792","11818815","4","0"
"793","11818852","4","0"
"794","11818861","4","0"
"795","11821101","4","0"
"796","11821102","4","0"
"797","11821110","4","0"
"798","11821166","4","1"
"799","11821207","4","0"
"800","11821307","4","0"
"801","11825501","4","0"
"802","11825543","4","0"
"803","11825557","4","0"
"804","11825562","4","0"
"805","11825566","4","0"
"806","11825577","4","0"
"807","11825588","4","0"
"808","11825588R","4","0"
"809","11827708","4","0"
"810","11828011","4","0"
"811","11828867R","4","0"
"812","11831101","4","0"
"813","11831101R","4","0"
"814","11831102R","4","0"
"815","11831106","4","0"
"816","11831109","4","0"
"817","11831110R","4","0"
"818","11831111","4","0"
"819","11831111R","4","0"
"820","11831160R","4","0"
"821","11831188R","4","0"
"822","11831207","4","0"
"823","11835551","4","0"
"824","11835565","4","0"
"825","11835588","4","0"
"826","11835597","4","0"
"827","11835598","4","0"
"828","11837788","4","0"
"829","11838063","4","0"
"830","11838808","4","0"
"831","11838808R","4","0"
"832","11838888","4","0"
"833","11838893R","4","0"
"834","11841101","4","1"
"835","11841105R","4","0"
"836","11841301","4","0"
"837","11841303","4","0"
"838","11841304","4","0"
"839","11841308","4","0"
"840","11841801","4","0"
"841","11845501","4","0"
"842","11845550","4","0"
"843","11845556","4","0"
"844","11845560","4","0"
"845","11845581R","4","0"
"846","11845588","4","0"
"847","11847788","4","0"
"848","11848051","4","0"
"849","11848052","4","0"
"850","11848069","4","0"
"851","11848081","4","0"
"852","11848800","4","0"
"853","11848881","4","0"
"854","11848882","4","0"
"855","11848883","4","0"
"856","11848888","4","0"
"857","11848901","4","0"
"858","11848907","4","0"
"859","11848970","4","0"
"860","11848971","4","0"
"861","11911101","4","0"
"862","11911101R","4","0"
"863","11911101X","4","0"
"864","11911102","4","0"
"865","11911102R","4","0"
"866","11911103R","4","0"
"867","11911160R","4","0"
"868","11911603","4","0"
"869","11911620","4","1"
"870","11911621","4","0"
"871","11911661R","4","0"
"872","11911801","4","0"
"873","11911803","4","0"
"874","11915501","4","0"
"875","11915503","4","0"
"876","11915551","4","0"
"877","11915553","4","0"
"878","11915555","4","0"
"879","11915565","4","0"
"880","11915570","4","0"
"881","11915580","4","0"
"882","11915587","4","0"
"883","11915588","4","0"
"884","11917775","4","0"
"885","11917788","4","0"
"886","11918042","4","0"
"887","11918080","4","1"
"888","11918081","4","0"
"889","11918082","4","0"
"890","11918801","4","0"
"891","11918851","4","0"
"892","11918881","4","1"
"893","11918888","4","0"
"894","11921101","4","0"
"895","11921102","4","0"
"896","11921104S","4","1"
"897","11921668","4","0"
"898","11921688","4","0"
"899","11921690","4","1"
"900","11925501","4","0"
"901","11925541","4","1"
"902","11925542","4","0"
"903","11925553","4","0"
"904","11925563","4","0"
"905","11925588","4","0"
"906","11925589","4","0"
"907","11925598","4","1"
"908","11925599","4","0"
"909","11926906","4","0"
"910","11926908","4","0"
"911","11926912","4","0"
"912","11927788","4","0"
"913","11928010","4","0"
"914","11928088","4","0"
"915","11928088S","4","1"
"916","11928808","4","0"
"917","11928809","4","0"
"918","11928852R","4","0"
"919","11928886R","4","0"
"920","11928888","4","0"
"921","11931101","4","0"
"922","11931102","4","0"
"923","11931601","4","0"
"924","11931603","4","0"
"925","11931605","4","0"
"926","11931608","4","0"
"927","11931618","4","1"
"928","11935501","4","0"
"929","11935551","4","0"
"930","11935567","4","0"
"931","11935582","4","1"
"932","11935588","4","0"
"933","11937778","4","0"
"934","11937788","4","0"
"935","11938043","4","1"
"936","11938088","4","0"
"937","11938099","4","0"
"938","11938800","4","0"
"939","11938801","4","0"
"940","11938883","4","0"
"941","11938888","4","0"
"942","11941101","4","1"
"943","11941101S","4","0"
"944","11941102","4","1"
"945","11941102S","4","0"
"946","11941103S","4","0"
"947","11941104S","4","1"
"948","11941602","4","1"
"949","11941606","4","1"
"950","11941620","4","1"
"951","11941621","4","1"
"952","11941801","4","1"
"953","11945575","4","1"
"954","11945587","4","1"
"955","11948080","4","1"
"956","11948088","4","1"
"957","11948098S","4","1"
"958","11948099S","4","1"
"959","11948630","4","1"
"960","11948680","4","1"
"961","11948681","4","1"
"962","11948842","4","1"
"963","11948843","4","1"
"964","11948882","4","1"
"965","11948887","4","1"
"966","11948888","4","1"
"967","11948903","4","1"
"968","11948955","4","1"
"969","11948960","4","1"
"970","11948985","4","1"
"971","12138033","4","0"
"972","12142204","4","0"
"973","12143031","4","0"
"974","12146612","4","0"
"975","12147739","4","0"
"976","12147741","4","0"
"977","12147760","4","0"
"978","12148017","4","0"
"979","12148023","4","0"
"980","12148050","4","0"
"981","12148058","4","0"
"982","12148077","4","0"
"983","12148078","4","0"
"984","12148825","4","0"
"985","12148872","4","0"
"986","121935524R","4","1"
"987","121937772R","4","1"
"988","121938021R","4","0"
"989","121938811R","4","0"
"990","121938822R","4","0"
"991","121945524R","4","0"
"992","121948823R","4","1"
"993","121948886R","4","1"
"994","122018840","4","1"
"995","12215522","4","0"
"996","12217703","4","0"
"997","12217708","4","0"
"998","12217753","4","0"
"999","12218068","4","0"
"1000","12218078","4","0"
"1001","12218087","4","0"
"1002","12218828","4","0"
"1003","12218850","4","0"
"1004","12223051","4","0"
"1005","12223312","4","0"
"1006","12223313","4","0"
"1007","12225545","4","0"
"1008","12225547","4","0"
"1009","12225586","4","0"
"1010","12225590","4","0"
"1011","12225591","4","0"
"1012","12226611","4","0"
"1013","12227727","4","0"
"1014","12227755","4","0"
"1015","12227774","4","0"
"1016","12228050","4","0"
"1017","12228080","4","0"
"1018","12228972","4","0"
"1019","12230001","4","0"
"1020","12233056","4","0"
"1021","12235510","4","0"
"1022","12235523","4","0"
"1023","12235526","4","0"
"1024","12235560","4","0"
"1025","12235594","4","0"
"1026","12236623","4","0"
"1027","12237722","4","0"
"1028","12237775","4","0"
"1029","12238014","4","0"
"1030","12238036","4","0"
"1031","12238820","4","0"
"1032","12243326","4","0"
"1033","12245515","4","0"
"1034","12245525","4","0"
"1035","12245564","4","0"
"1036","12245593","4","0"
"1037","12245594","4","0"
"1038","12246626","4","0"
"1039","12246654","4","0"
"1040","12247728","4","0"
"1041","12247741","4","0"
"1042","12248021","4","0"
"1043","12248026","4","0"
"1044","12248039","4","0"
"1045","12248043","4","0"
"1046","12248044","4","0"
"1047","12248060","4","0"
"1048","12248808","4","0"
"1049","12248816","4","0"
"1050","12248841","4","0"
"1051","12248936","4","0"
"1052","12315523","4","0"
"1053","12315584","4","0"
"1054","12315587","4","0"
"1055","12315594","4","0"
"1056","12316667","4","0"
"1057","12316668","4","0"
"1058","12317758","4","0"
"1059","12318052","4","0"
"1060","12318818","4","0"
"1061","12318829","4","0"
"1062","12318921","4","0"
"1063","12325501","4","0"
"1064","12325512","4","0"
"1065","12325515","4","0"
"1066","12325531","4","0"
"1067","12326628","4","0"
"1068","12328020","4","0"
"1069","12328914","4","0"
"1070","12335519","4","0"
"1071","12335535","4","0"
"1072","12335560","4","0"
"1073","12335566","4","0"
"1074","12335567","4","0"
"1075","12335568","4","0"
"1076","12335569","4","0"
"1077","12336609","4","0"
"1078","12336638","4","0"
"1079","12337727","4","0"
"1080","12337761","4","0"
"1081","12337764","4","0"
"1082","12338050","4","0"
"1083","12338093","4","0"
"1084","12338827","4","0"
"1085","12338828","4","0"
"1086","12338850","4","0"
"1087","12338862","4","0"
"1088","12345509","4","0"
"1089","12345513","4","0"
"1090","12345536","4","0"
"1091","12345538","4","0"
"1092","12345550","4","0"
"1093","12345551","4","0"
"1094","12345555","4","0"
"1095","12346633","4","0"
"1096","12346974","4","0"
"1097","12347725","4","0"
"1098","12347746","4","0"
"1099","12348017","4","0"
"1100","12348020","4","0"
"1101","12348024","4","0"
"1102","12348039","4","0"
"1103","12348041","4","0"
"1104","12348057","4","0"
"1105","12348061","4","0"
"1106","12348821","4","0"
"1107","12348823","4","0"
"1108","12348874","4","0"
"1109","12348883","4","0"
"1110","12415511","4","0"
"1111","12415515","4","0"
"1112","12415554","4","0"
"1113","12415556","4","0"
"1114","12415570","4","0"
"1115","12415575","4","0"
"1116","12415577","4","0"
"1117","12416615","4","0"
"1118","12417752","4","0"
"1119","12418022","4","0"
"1120","12418054","4","0"
"1121","12418064","4","0"
"1122","12418826","4","0"
"1123","12418865","4","0"
"1124","12418883","4","0"
"1125","12418952","4","0"
"1126","12425523","4","0"
"1127","12425546","4","0"
"1128","12425555","4","0"
"1129","12425567","4","0"
"1130","12425581","4","0"
"1131","12425588","4","0"
"1132","12426611","4","0"
"1133","12427721","4","0"
"1134","12427741","4","0"
"1135","12428022","4","0"
"1136","12428032","4","0"
"1137","12428051","4","0"
"1138","12428820","4","0"
"1139","12428916","4","0"
"1140","12435521","4","0"
"1141","12435524","4","0"
"1142","12435541","4","0"
"1143","12435562","4","0"
"1144","12435582","4","0"
"1145","12437701","4","0"
"1146","12438041","4","0"
"1147","12438057","4","0"
"1148","12438059","4","0"
"1149","12438809","4","0"
"1150","12438823","4","0"
