"id_sku","stock","id_goods","id_shop"
"582369","1000","38217","7"
"582370","1000","38217","7"
"582429","1000","38225","7"
"582430","1000","38225","7"
"582431","1000","38225","7"
"582432","1000","38225","7"
"582433","1000","38225","7"
"582434","1000","38225","7"
"582435","1000","38225","7"
"582436","1000","38225","7"
"582437","1000","38225","7"
"582438","1000","38225","7"
"582439","1000","38225","7"
"582440","1000","38225","7"
"582441","1000","38225","7"
"582442","1000","38225","7"
"582449","1000","38227","7"
"582450","1000","38227","7"
"582451","1000","38227","7"
"582452","1000","38227","7"
"582453","1000","38227","7"
"582454","1000","38227","7"
"616054","1000","41107","7"
"616055","1000","41107","7"
"616056","1000","41107","7"
"616057","1000","41107","7"
"616058","1000","41107","7"
"616059","1000","41107","7"
"616060","1000","41107","7"
"616061","1000","41107","7"
"616062","1000","41107","7"
"616063","1000","41107","7"
"616064","1000","41107","7"
"616065","1000","41107","7"
"616078","1000","41109","7"
"616079","1000","41109","7"
"616080","1000","41109","7"
"616081","1000","41109","7"
"616082","1000","41109","7"
"616083","1000","41109","7"
"616084","1000","41109","7"
"616085","1000","41109","7"
"616086","1000","41109","7"
"616087","1000","41109","7"
"616088","1000","41109","7"
"616089","1000","41109","7"
"616090","1000","41110","7"
"616091","1000","41110","7"
"616092","1000","41110","7"
"616093","1000","41110","7"
"616094","1000","41110","7"
"616095","1000","41110","7"
"616096","1000","41110","7"
"616097","1000","41110","7"
"616098","1000","41110","7"
"616099","1000","41110","7"
"616100","1000","41110","7"
"616101","1000","41110","7"
"677766","1000","46828","7"
"677767","1000","46828","7"
"677768","1000","46828","7"
"677769","1000","46828","7"
"677770","1000","46828","7"
"677771","1000","46828","7"
"677772","1000","46828","7"
"677773","1000","46828","7"
"677774","1000","46828","7"
"677775","1000","46828","7"
"677776","1000","46828","7"
"677777","1000","46828","7"
"650277","1000","44489","7"
"650278","1000","44489","7"
"650279","1000","44489","7"
"650280","1000","44489","7"
"650281","1000","44489","7"
"650292","1000","44492","7"
"650293","1000","44492","7"
"650304","1000","44492","7"
"650305","1000","44492","7"
"650306","1000","44492","7"
"650307","1000","44492","7"
"650308","1000","44492","7"
"650309","1000","44492","7"
"650310","1000","44492","7"
"650311","1000","44492","7"
"661959","1000","45508","7"
"661960","1000","45508","7"
"661961","1000","45508","7"
"661962","1000","45508","7"
"661963","1000","45508","7"
"661964","1000","45508","7"
"661965","1000","45508","7"
"661966","1000","45508","7"
"661967","1000","45508","7"
"661968","1000","45508","7"
"661969","1000","45508","7"
"661970","1000","45508","7"
"661971","1000","45508","7"
"661972","1000","45508","7"
"661973","1000","45508","7"
"661974","1000","45508","7"
"661975","1000","45509","7"
"661976","1000","45509","7"
"661977","1000","45509","7"
"661978","1000","45509","7"
"661979","1000","45509","7"
"661980","1000","45509","7"
"661981","1000","45509","7"
"661982","1000","45509","7"
"661983","1000","45509","7"
"661984","1000","45509","7"
"661985","1000","45509","7"
"661986","1000","45509","7"
"661987","1000","45509","7"
"661988","1000","45509","7"
"661989","1000","45509","7"
"661990","1000","45509","7"
"665504","1000","45708","7"
"665505","1000","45708","7"
"665506","1000","45708","7"
"665507","1000","45708","7"
"666055","1000","45780","7"
"666056","1000","45780","7"
"670040","1000","45780","7"
"669406","1000","46164","7"
"669407","1000","46164","7"
"669408","1000","46164","7"
"669409","1000","46164","7"
"669446","1000","46173","7"
"669447","1000","46173","7"
"669464","1000","46173","7"
"669465","1000","46173","7"
"669547","1000","46195","7"
"669548","1000","46195","7"
"669549","1000","46195","7"
"669550","1000","46195","7"
"669551","1000","46195","7"
"678229","1000","46873","7"
"752998","1000","46873","7"
"678234","1000","46878","7"
"681990","1000","47294","7"
"681991","1000","47294","7"
"753005","1000","53163","7"
"753006","1000","53164","7"
"585899","1000","38409","7"
"585900","1000","38409","7"
"585901","1000","38409","7"
"585902","1000","38409","7"
"585903","1000","38409","7"
"585904","1000","38409","7"
"585905","1000","38409","7"
"585906","1000","38409","7"
"585907","1000","38409","7"
"585908","1000","38409","7"
"585947","1000","38415","7"
"585948","1000","38415","7"
"585949","1000","38415","7"
"585950","1000","38415","7"
"585957","1000","38415","7"
"585958","1000","38415","7"
"589927","1000","38585","7"
"589928","1000","38585","7"
"589929","1000","38585","7"
"589930","1000","38585","7"
"589931","1000","38585","7"
"589932","1000","38585","7"
"589933","1000","38585","7"
"589934","1000","38585","7"
"589935","1000","38585","7"
"589936","1000","38585","7"
"589937","1000","38585","7"
"589938","1000","38585","7"
"677778","1000","38585","7"
"677779","1000","38585","7"
"677780","1000","38585","7"
"677781","1000","38585","7"
"677782","1000","38585","7"
"677783","1000","38585","7"
"589975","1000","38592","7"
"589976","1000","38592","7"
"589977","1000","38592","7"
"589978","1000","38592","7"
"589979","1000","38592","7"
"589980","1000","38592","7"
"589981","1000","38592","7"
"589982","1000","38592","7"
"589983","1000","38592","7"
"589984","1000","38592","7"
"589985","1000","38592","7"
"589986","1000","38592","7"
"677930","1000","38592","7"
"677931","1000","38592","7"
"677932","1000","38592","7"
"677933","1000","38592","7"
"677934","1000","38592","7"
"677935","1000","38592","7"
"600719","1000","39356","7"
"600720","1000","39356","7"
"600721","1000","39356","7"
"600722","1000","39356","7"
"601702","1000","39501","7"
"601703","1000","39501","7"
"601704","1000","39501","7"
"601705","1000","39501","7"
"601706","1000","39501","7"
"601707","1000","39501","7"
"601708","1000","39501","7"
"601709","1000","39501","7"
"601710","1000","39501","7"
"601711","1000","39501","7"
"601712","1000","39501","7"
"601713","1000","39501","7"
"601714","1000","39501","7"
"601808","1000","39515","7"
"601809","1000","39515","7"
"601810","1000","39515","7"
"601811","1000","39515","7"
"601812","1000","39515","7"
"601813","1000","39515","7"
"601826","1000","39517","7"
"601827","1000","39517","7"
"601828","1000","39517","7"
"601829","1000","39517","7"
"601830","1000","39517","7"
"601831","1000","39517","7"
"601832","1000","39517","7"
"601833","1000","39517","7"
"601834","1000","39517","7"
"601835","1000","39517","7"
"601836","1000","39517","7"
"601837","1000","39517","7"
"605847","1000","40200","7"
"605848","1000","40200","7"
"605849","1000","40200","7"
"605850","1000","40200","7"
"606019","1000","40229","7"
"606020","1000","40229","7"
"606021","1000","40229","7"
"606022","1000","40229","7"
"606023","1000","40229","7"
"606024","1000","40229","7"
"606025","1000","40229","7"
"606026","1000","40229","7"
"606027","1000","40229","7"
"606028","1000","40229","7"
"606035","1000","40231","7"
"606036","1000","40231","7"
"606037","1000","40231","7"
"606038","1000","40231","7"
"606039","1000","40231","7"
"606040","1000","40231","7"
"606041","1000","40231","7"
"606042","1000","40231","7"
"606043","1000","40231","7"
"606044","1000","40231","7"
"606418","1000","40280","7"
"606419","1000","40280","7"
"606420","1000","40280","7"
"606421","1000","40280","7"
"606422","1000","40280","7"
"606423","1000","40280","7"
"606424","1000","40280","7"
"606425","1000","40280","7"
"606426","1000","40280","7"
"606427","1000","40280","7"
"606428","1000","40280","7"
"606429","1000","40280","7"
"606851","1000","40335","7"
"606852","1000","40335","7"
"606888","1000","40335","7"
"606889","1000","40335","7"
"608510","1000","40544","7"
"608511","1000","40544","7"
"608512","1000","40544","7"
"608513","1000","40544","7"
"608514","1000","40544","7"
"608515","1000","40544","7"
"608516","1000","40544","7"
"608517","1000","40544","7"
"608518","1000","40544","7"
"608519","1000","40544","7"
"608520","1000","40544","7"
"608521","1000","40544","7"
"608522","1000","40544","7"
"608523","1000","40544","7"
"608524","1000","40544","7"
"608525","1000","40544","7"
"608526","1000","40544","7"
"608527","1000","40544","7"
"609112","1000","40604","7"
"609113","1000","40604","7"
"609114","1000","40604","7"
"609115","1000","40604","7"
"609116","1000","40604","7"
"609117","1000","40604","7"
"609118","1000","40604","7"
"609119","1000","40604","7"
"609120","1000","40604","7"
"609121","1000","40604","7"
"609122","1000","40604","7"
