"id_sku","stock","id_goods","id_shop"
"494170","1000","28462","4"
"494171","1000","28462","4"
"494172","1000","28462","4"
"494173","1000","28462","4"
"494174","1000","28462","4"
"494175","1000","28462","4"
"494176","1000","28462","4"
"494177","1000","28462","4"
"494178","1000","28462","4"
"494179","1000","28462","4"
"494180","1000","28462","4"
"494181","1000","28462","4"
"494182","1000","28462","4"
"515165","1000","31048","4"
"515166","1000","31048","4"
"515167","1000","31048","4"
"515168","1000","31048","4"
"515169","1000","31048","4"
"515170","1000","31048","4"
"515171","1000","31048","4"
"515172","1000","31048","4"
"515173","1000","31048","4"
"515174","1000","31048","4"
"515175","1000","31048","4"
"515176","1000","31048","4"
"584949","1000","38362","4"
"584950","1000","38362","4"
"584951","1000","38362","4"
"584952","1000","38362","4"
"584953","1000","38362","4"
"584954","1000","38362","4"
"584955","1000","38362","4"
"584956","1000","38362","4"
"584957","1000","38362","4"
"584958","1000","38362","4"
"584959","1000","38362","4"
"584960","1000","38362","4"
"584961","1000","38362","4"
"584962","1000","38362","4"
"584963","1000","38362","4"
"584964","1000","38362","4"
"594422","1000","39030","4"
"594423","1000","39030","4"
"594424","1000","39030","4"
"594425","1000","39030","4"
"594426","1000","39030","4"
"594427","1000","39030","4"
"594428","1000","39030","4"
"594429","1000","39030","4"
"594430","1000","39030","4"
"594431","1000","39030","4"
"594432","1000","39030","4"
"594433","1000","39030","4"
"594434","1000","39030","4"
"594435","1000","39030","4"
"594436","1000","39030","4"
"594437","1000","39030","4"
"594438","1000","39030","4"
"594439","1000","39030","4"
"594440","1000","39030","4"
"594441","1000","39030","4"
"594442","1000","39031","4"
"594443","1000","39031","4"
"594444","1000","39031","4"
"594445","1000","39031","4"
"594446","1000","39031","4"
"594447","1000","39031","4"
"594448","1000","39031","4"
"594449","1000","39031","4"
"594450","1000","39031","4"
"594451","1000","39031","4"
"594452","1000","39031","4"
"594453","1000","39031","4"
"594454","1000","39031","4"
"594455","1000","39031","4"
"594456","1000","39031","4"
"594457","1000","39031","4"
"594458","1000","39031","4"
"594459","1000","39031","4"
"594460","1000","39031","4"
"594461","1000","39031","4"
"584741","1000","38355","4"
"584742","1000","38355","4"
"584743","1000","38355","4"
"584744","1000","38355","4"
"584745","1000","38355","4"
"584746","1000","38355","4"
"584747","1000","38355","4"
"584748","1000","38355","4"
"594521","1000","39035","4"
"594522","1000","39035","4"
"594523","1000","39035","4"
"594524","1000","39035","4"
"594525","1000","39035","4"
"594526","1000","39035","4"
"594527","1000","39035","4"
"594528","1000","39035","4"
"594529","1000","39035","4"
"594530","1000","39035","4"
"594531","1000","39035","4"
"594532","1000","39035","4"
"515232","1000","31052","4"
"515233","1000","31052","4"
"515234","1000","31052","4"
"515235","1000","31052","4"
"515236","1000","31052","4"
"515237","1000","31052","4"
"515238","1000","31052","4"
"515239","1000","31052","4"
"515240","1000","31052","4"
"515241","1000","31052","4"
"515242","1000","31052","4"
"515243","1000","31052","4"
"448146","1000","24845","4"
"448148","1000","24845","4"
"448150","1000","24845","4"
"448152","1000","24845","4"
"448154","1000","24845","4"
"448156","1000","24845","4"
"448158","1000","24845","4"
"448160","1000","24845","4"
"448162","1000","24845","4"
"448164","1000","24845","4"
"448166","1000","24845","4"
"448168","1000","24845","4"
"448170","1000","24845","4"
"448172","1000","24845","4"
"448174","1000","24845","4"
"448176","1000","24845","4"
"448178","1000","24845","4"
"448180","1000","24845","4"
"448182","1000","24845","4"
"448184","1000","24845","4"
"448186","1000","24845","4"
"448188","1000","24845","4"
"448190","1000","24845","4"
"448192","1000","24845","4"
"85837","1000","4462","4"
"85838","1000","4462","4"
"85839","1000","4462","4"
"85840","1000","4462","4"
"85841","1000","4462","4"
"85842","1000","4462","4"
"85843","1000","4462","4"
"85844","1000","4462","4"
"85845","1000","4462","4"
"85846","1000","4462","4"
"85847","1000","4462","4"
"85848","1000","4462","4"
"85849","1000","4462","4"
"85850","1000","4462","4"
"85851","1000","4462","4"
"85852","1000","4462","4"
"85853","1000","4462","4"
"85854","1000","4462","4"
"85855","1000","4462","4"
"85856","1000","4462","4"
"85857","1000","4462","4"
"85858","1000","4462","4"
"85859","1000","4462","4"
"85860","1000","4462","4"
"85861","1000","4462","4"
"85862","1000","4462","4"
"85863","1000","4462","4"
"85864","1000","4462","4"
"424557","1000","23271","4"
"424558","1000","23271","4"
"424559","1000","23271","4"
"424560","1000","23271","4"
"424561","1000","23271","4"
"424562","1000","23271","4"
"424563","1000","23271","4"
"424564","1000","23271","4"
"424565","1000","23271","4"
"424566","1000","23271","4"
"424567","1000","23271","4"
"424568","1000","23271","4"
"424569","1000","23271","4"
"424570","1000","23271","4"
"424571","1000","23271","4"
"424572","1000","23271","4"
"424573","1000","23271","4"
"424574","1000","23271","4"
"424575","1000","23271","4"
"424576","1000","23271","4"
"424577","1000","23271","4"
"609357","1000","23275","4"
"609358","1000","23275","4"
"609359","1000","23275","4"
"609360","1000","23275","4"
"609361","1000","23275","4"
"609362","1000","23275","4"
"609363","1000","23275","4"
"609364","1000","23275","4"
"609365","1000","23275","4"
"609366","1000","23275","4"
"609367","1000","23275","4"
"609368","1000","23275","4"
"609369","1000","23275","4"
"609370","1000","23275","4"
"656005","1000","23275","4"
"656006","1000","23275","4"
"656007","1000","23275","4"
"656008","1000","23275","4"
"656009","1000","23275","4"
"656010","1000","23275","4"
"656011","1000","23275","4"
"656012","1000","23275","4"
"656013","1000","23275","4"
"656014","1000","23275","4"
"656015","1000","23275","4"
"656016","1000","23275","4"
"656017","1000","23275","4"
"656018","1000","23275","4"
"432636","1000","23703","4"
"432637","1000","23703","4"
"432638","1000","23703","4"
"432639","1000","23703","4"
"432640","1000","23703","4"
"586280","1000","28750","4"
"586281","1000","28750","4"
"586282","1000","28750","4"
"586283","1000","28750","4"
"586361","1000","28750","4"
"586362","1000","28750","4"
"586386","1000","28750","4"
"586387","1000","28750","4"
"586388","1000","28750","4"
"586389","1000","28750","4"
"586390","1000","28750","4"
"586391","1000","28750","4"
"586392","1000","28750","4"
"586393","1000","28750","4"
"586394","1000","28750","4"
"586395","1000","28750","4"
"586396","1000","28750","4"
"586397","1000","28750","4"
"586398","1000","28750","4"
"586399","1000","28750","4"
"586400","1000","28750","4"
"586401","1000","28750","4"
"586402","1000","28750","4"
"586403","1000","28750","4"
"586404","1000","28750","4"
"586405","1000","28750","4"
"586406","1000","28750","4"
"586407","1000","28750","4"
"497474","1000","29095","4"
"497475","1000","29095","4"
"497486","1000","29095","4"
"497487","1000","29095","4"
"497488","1000","29095","4"
"497489","1000","29095","4"
"497490","1000","29095","4"
"497491","1000","29095","4"
"497492","1000","29095","4"
"497493","1000","29095","4"
"497494","1000","29095","4"
"497495","1000","29095","4"
"497496","1000","29095","4"
"497497","1000","29095","4"
"517077","1000","31228","4"
"517078","1000","31228","4"
"517079","1000","31228","4"
"517179","1000","31228","4"
"517180","1000","31228","4"
"517181","1000","31228","4"
"517182","1000","31228","4"
"517183","1000","31228","4"
"517184","1000","31228","4"
"517185","1000","31228","4"
"517186","1000","31228","4"
"517187","1000","31228","4"
"517188","1000","31228","4"
"517189","1000","31228","4"
"517190","1000","31228","4"
"517191","1000","31228","4"
"517192","1000","31228","4"
"517193","1000","31228","4"
"595474","1000","39089","4"
"595475","1000","39089","4"
"595476","1000","39089","4"
"595477","1000","39089","4"
"595478","1000","39089","4"
"595479","1000","39089","4"
"595480","1000","39089","4"
"595481","1000","39089","4"
"595482","1000","39089","4"
"595483","1000","39089","4"
"595484","1000","39089","4"
"595485","1000","39089","4"
"595486","1000","39089","4"
"595487","1000","39089","4"
"595488","1000","39089","4"
"595489","1000","39089","4"
"595490","1000","39089","4"
"595491","1000","39089","4"
"595492","1000","39089","4"
"595493","1000","39089","4"
"595494","1000","39089","4"
"595495","1000","39089","4"
"595496","1000","39089","4"
"595497","1000","39089","4"
"595498","1000","39089","4"
"595499","1000","39089","4"
"595500","1000","39089","4"
"595501","1000","39089","4"
"440058","1000","24307","4"
"440059","1000","24307","4"
"440060","1000","24307","4"
"440061","1000","24307","4"
"440062","1000","24307","4"
"586195","1000","38453","4"
"586196","1000","38453","4"
"586197","1000","38453","4"
"586198","1000","38453","4"
"586201","1000","38455","4"
"586202","1000","38455","4"
"586203","1000","38455","4"
"586204","1000","38455","4"
"587149","1000","38467","4"
"587150","1000","38467","4"
"439568","1000","24249","4"
"439569","1000","24249","4"
"517084","1000","31233","4"
"655614","1000","31233","4"
"517086","1000","31234","4"
"430177","1000","23581","4"
"430178","1000","23581","4"
"430179","1000","23581","4"
"179390","1000","9686","4"
"179391","1000","9686","4"
"179392","1000","9686","4"
"179393","1000","9686","4"
"179394","1000","9686","4"
"179395","1000","9686","4"
"179396","1000","9686","4"
"179397","1000","9686","4"
"179398","1000","9686","4"
"179399","1000","9686","4"
"179400","1000","9686","4"
"179401","1000","9686","4"
"755482","1000","53359","4"
"755483","1000","53359","4"
"755484","1000","53359","4"
"755485","1000","53359","4"
"755486","1000","53359","4"
"755487","1000","53359","4"
"755488","1000","53359","4"
"755489","1000","53359","4"
"755490","1000","53359","4"
"755491","1000","53359","4"
"755492","1000","53359","4"
"755493","1000","53359","4"
"755494","1000","53359","4"
"755495","1000","53359","4"
"755496","1000","53359","4"
"755497","1000","53359","4"
"755498","1000","53359","4"
"755499","1000","53359","4"
"755500","1000","53359","4"
"755501","1000","53359","4"
"755502","1000","53359","4"
"119249","1000","6714","4"
"119250","1000","6714","4"
"119251","1000","6714","4"
"119252","1000","6714","4"
"119253","1000","6714","4"
"119359","1000","6750","4"
"119360","1000","6750","4"
"119363","1000","6752","4"
"119364","1000","6752","4"
"119365","1000","6752","4"
"85877","1000","4469","4"
"85878","1000","4469","4"
"301392","1000","6699","4"
"119291","1000","6731","4"
"437115","1000","24034","4"
"437116","1000","24035","4"
"437535","1000","24086","4"
"437536","1000","24086","4"
"174404","1000","9391","4"
"174405","1000","9391","4"
"174406","1000","9391","4"
"174407","1000","9391","4"
"174408","1000","9391","4"
"174409","1000","9391","4"
"174410","1000","9391","4"
"174411","1000","9391","4"
"174412","1000","9391","4"
"174413","1000","9391","4"
"63975","1000","2772","4"
"63976","1000","2772","4"
"63977","1000","2772","4"
"63978","1000","2772","4"
"63979","1000","2772","4"
"63980","1000","2772","4"
"63981","1000","2772","4"
"63982","1000","2772","4"
"63983","1000","2772","4"
"63984","1000","2772","4"
"63985","1000","2772","4"
"63986","1000","2772","4"
"63987","1000","2772","4"
"63988","1000","2772","4"
"63989","1000","2772","4"
"63990","1000","2772","4"
"149320","1000","7999","4"
"149321","1000","7999","4"
"149322","1000","7999","4"
"149323","1000","7999","4"
"149324","1000","7999","4"
"149325","1000","7999","4"
"149326","1000","7999","4"
"149327","1000","7999","4"
"149328","1000","7999","4"
"149329","1000","7999","4"
"149330","1000","7999","4"
"149331","1000","7999","4"
"149332","1000","7999","4"
"149333","1000","7999","4"
"149334","1000","7999","4"
"149335","1000","7999","4"
"149336","1000","7999","4"
"149337","1000","7999","4"
"149338","1000","7999","4"
"149339","1000","7999","4"
"149340","1000","7999","4"
"149341","1000","7999","4"
"149342","1000","7999","4"
"149343","1000","7999","4"
"428538","1000","23502","4"
"428539","1000","23502","4"
"428540","1000","23502","4"
"428544","1000","23502","4"
"428545","1000","23502","4"
"428546","1000","23502","4"
"428547","1000","23502","4"
"428601","1000","23502","4"
"428602","1000","23502","4"
"428603","1000","23502","4"
"428604","1000","23502","4"
