goodsId,singleProductId,sku,barcode,platformGoodsId,hasStock
535820,7534315,F11W011609FNVLCN,6918030036026,14020369800,1
538440,7789430,T11M024107FWTLCN,6918030113680,614754376117,1
776698,5813829,K15B022803FBB4YCN,6918030285493,033144,1
782158,5914138,912025534R-27.5CN,6911713531672,,1
102552,104860,11615575-48CN,6903599499412,10023352498,0
530151,7090275,K11G842218LPF120CN,6904527470558,003916,1
531532,7195450,F11W928604FNVLCN,6904527737248,588498716078,1
532668,7264459,F11M936702FWT2XLCN,6904527880760,13391505417,1
532697,7197365,T11M921501FWTSCN,6904527747605,12714045454,1
533742,7392473,F11M941702FNVMCN,6906557110756,37949660231,1
534909,7473085,T11M943202FBKSCN,6906557192417,603258523747,1
534985,7473617,T11M941603FBKLCN,6906557187079,13810157395,1
535575,7782970,A11W023152FRDSCN,6918030179624,613115788515,1
537195,7784402,F11M026118FIVXLCN,6918030189920,14242780170,1
538552,7791144,T13W021102FBKXSCN,6918030103643,612543504462,1
776675,5813549,K14G022802FPW12CCN,6918030282690,032713,1
776905,5815892,A6022740-2MCN,6909822734459,,1
532433,7267513,F12W923811FWT6.5CN,6904527688311,13033505631,1
535945,7514387,F11M011107FWTMCN,6918030020995,14179636926,1
536380,7633983,K12B011273FWT140CN,6918030220166,014806,1
530394,7186727,K12B913201FWT165CN,6904527606087,587175083848,1
533439,7420693,K12B931262FNV160CN,6950639266275,10505171378,1
537014,7532619,T11M014205FWTLCN,6918030056734,14025026016,1
538341,7789250,T11M023601FBK2XLCN,6918030111808,614677522748,1
538488,7788680,T11M021104FBKMCN,6918030104299,14233549994,1
779060,5858092,F61W028112FWTMCN,6918030332791,614077638743,1
779145,5858605,F61M028105FNVSCN,6918030325885,614962740566,1
779147,5858618,F61M028104FWTMCN,6918030325779,614479299586,1
300290,7264928,F11M938203FRDMCN,6904527885697,13391503859,1
330764,7575774,F12M014301FWT6.5CN,6918030080395,13961590435,1
532526,7319349,T11M931123FBKLCN,6944233692585,41658655873,1
536283,7514782,A11W011130FRDXLCN,6918030014888,14215910745,1
536586,7514295,F11M011703FNV2XLCN,6918030022616,608785465308,1
537370,7624291,F12M024505FWR7.5CN,6918030263217,14287807109,1
778957,5857422,F62W023804FWN8CN,6918030140648,,1
783081,5927852,T11W031603FBKXLCN,6918030443978,616119165781,1
102676,106693,11611305-57.5CN,6903599520154,546858923684,0
103156,104872,11426623-240CN,6909822153847,11398830939,0
533739,7392263,F11M941201FWT2XLCN,6906557108654,603845287109,1
537066,7568962,T12W011104FVG6CN,6918030069864,607211128783,1
626469,7855962,T12M021201FBK7CN,6918030296680,14338866970,1
102365,107590,12615575-58CN,6903599511695,,0
102890,106845,31531102-335CN,6909822680466,520552773451,0
532215,7263561,F11M931114FNVXLCN,6904527870815,13084671302,1
534169,7386222,F11W948217FNVLCN,6906557138965,601644965236,1
534818,7485834,K12B943605FNV165CN,6906557157911,13681839664,1
534959,7486243,K12G942986FNV160CN,6906557162885,606489023920,1
535241,9512353,K12B023187FBU165CN,6918030152474,,1
103107,105194,11618015-37.5CN,6903599505038,10744371443,0
103401,106362,12537776-25.5CN,6903599445334,520482025777,0
103533,106221,31416612-137CN,6909822631307,,0
297423,7192582,F11M928116FWT2XLCN,6904527711538,588839226441,1
533526,7352778,F12W931104FLS5CN,6950639235530,13373332472,1
534413,7386344,F11W948228FWT2XLCN,6906557140180,40319563639,1
536503,7514922,A11M012810FBKSCN,6918030012525,611359777005,1
536830,7531858,T11W015302FBKXLCN,6918030066924,14197143438,1
102456,106607,31435515-234CN,6909822646004,42468572049,0
102784,106702,11545548-17.5CN,6903599451410,522940621111,0
534468,7486389,K12G944282FWT165CN,6906557164650,13585194608,1
536551,7514852,A11M013705FNV3XLCN,6918030013522,14114205722,1
537370,7624288,F12M024505FWR9CN,6918030263248,14287807109,1
778224,5849908,K52B021117FWT140CN,6918030242304,612326958232,1
534465,7394072,F11M948613FNVMCN,6906557125477,38681625450,1
537033,7532770,T11M013502FBK2XLCN,6918030055027,609253856058,1
626413,7856026,T11W025802FBKXSCN,6918030126673,14288392914,1
778300,5850341,K62B021102FNV150CN,6918030243868,029999,1
102697,106749,11611109-210.5CN,6903599494608,10017457757,0
102815,107485,11615580-47CN,6903599499627,521404844460,0
537273,9486813,F11W028325FNVXLCN,6918030312670,616625347896,1
776935,5816020,A6023117-3LCN,6909822735739,554993974,1
779319,5859211,F12W021111FGD7CN,6918030375781,615515425349,1
779549,5861183,912025504-99CN,6911713524285,,1
530181,7097029,F12W843716AWT6CN,6904527541258,557434653183,1
532198,7197519,T11M921806FBKLCN,6904527749142,13033634556,1
532220,7192190,F11M924151FYELCN,6904527704578,589930665513,1
534501,7397039,F12W943601FNV5.5CN,6906557179333,602031979380,1
536485,7514250,F11M012207FWTXLCN,6918030023422,611846955004,1
536593,7634052,K12B011523FRB150CN,6918030220500,14315085765,1
626453,7790772,T12W021101FSV8.5CN,6918030298905,032679,1
776677,5813561,K14G022803FPK11CCN,6918030282829,033143,1
534759,7485623,K12B941952FRD140CN,6906557155368,13681618730,1
535569,7782354,A11M025502FWTXLCN,6918030173271,14254240791,1
535759,7784389,F11M026116FIVSCN,6918030189777,14292000583,1
535896,7513885,F11M018207FGN2XLCN,6918030027895,014218,1
536026,7573352,F11M018224FWT3XLCN,6918030029721,029844,1
536794,7716654,F16M018724FBK2XLCN,6918030289576,14200741088,1
536811,7533190,T11M011104FWT2XLCN,6918030049361,14198303223,1
626439,7790540,T11W026301FWTXLCN,6918030127069,613477497714,1
626474,9491041,T12W024503FBK6.5CN,6918030102097,,1
776629,5813060,K12G023315FWT140CN,6918030160806,032207,1
103209,106100,31435503-239CN,6909822644772,549448838556,0
531196,7191648,F11M918502FNVLCN,6904527583982,583684908277,1
531392,7301939,K12G924188FWT165CN,6904527781944,12879465976,1
534993,7472282,T11W941922FBKSCN,6906557199300,603843732406,1
535782,7786143,F11W026703FDG2XLCN,6918030306969,14371407816,1
536771,7532569,T11M014212FNVMCN,6918030057441,610685537077,1
537259,7787076,F11W028713FORXSCN,6918030315374,613835545133,1
537322,9487739,F12W024116FWT7CN,6918030136146,616357718637,1
779429,5859944,F11M018613ABKXLCN,6918030294143,016403,1
102155,106673,32435534-137CN,6909822648985,42482828574,0
102310,104723,31445511-234CN,6909822654375,42443286166,0
102458,105471,11615530-37CN,6903599497692,45442025675,0
531476,7192608,F11M928119FWT2XLCN,6904527712009,589766053817,1
534256,7450484,K11B942275FNV130CN,6906557039927,35593455353,1
535402,7566944,T12M014302FWB8.5CN,6918030233982,13935981486,1
537293,9486391,F11W028132FLBLCN,6918030309403,615819684002,1
538347,7788853,T11M021801FBK3XLCN,6918030106620,14331008475,1
626484,7790826,T12W021105FSW7.5CN,6918030299438,611068499356,1
778311,5850399,K62B021110FNV165CN,6918030342400,,1
778446,5851327,K55B052885FGR2.5YCN,6918030340178,030303,1
779036,5857945,F61W028130FRDXSCN,6918030334511,611536082883,1
103252,107799,31525518-132CN,6909822672423,44150104341,0
533207,7266337,F11W934709FGY2XLCN,6904527899519,599540728676,1
533917,7317128,A11W931606FBKXLCN,6906557024138,13221984612,1
533940,7386854,F11W948909FRDSCN,6906557145048,13661273126,1
534348,7386215,F11W948216FBKMCN,6906557138897,601644925893,1
536006,7514699,A11W011241FWTLCN,6918030015779,14028151744,1
536019,7533699,F11W018527FBKXLCN,6918030044748,14215916631,1
536337,7514493,A11W013245FNVSCN,6918030019012,14075635842,1
537175,9486375,F11W028130FWTMCN,6918030309212,,1
537362,7928952,F12M024607FGD9CN,6918030263804,615766694656,1
538358,9489106,T11M022605FBUXLCN,6918030109553,,1
776715,5813970,K15G022803FBW3YCN,6918030286902,033145,1
778703,5856288,T11W021104FWT2XLCN,6918030117732,030552,1
778796,5856877,T11M024118FBK3XLCN,6918030114458,030538,1
783573,5935779,F51W038196FLPLCN,6918030532085,609978427207,1
102838,105862,31415502-239CN,6909822629557,,0
103314,106190,32428963-239CN,2050029619606,546664529067,0
532956,7256311,F12M921101FNV8CN,6904527679043,12705164413,1
534258,7393962,F11M948512FNVLCN,6906557124371,13692185508,1
534719,7472418,T11W941807FBKMCN,6906557197924,604085721661,1
536568,7634045,K12B011505FNV140CN,6918030220425,14315087665,1
536686,7532697,T11M013705FGNMCN,6918030055775,611391757161,1
626385,7789841,T11W021110FLP2XLCN,6918030118296,14233544979,1
778631,5855789,T12W011104ARA5CN,6918030354236,029175,1
778968,5857477,F62W021103FNG8CN,6918030139765,,1
779788,5863426,992021254R-1000CN,6911729018488,,1
103175,105937,11615520-28CN,6903599497555,525710519184,0
534531,7398533,F12M942501FBK9CN,6906557174925,601394960231,1
535452,7784656,F11M028116FNVXLCN,6918030192524,14371029712,1
535967,7635355,K12G014261FPK165CN,6918030233067,014610,1
782154,5914106,912025532R-17.5CN,6911713531351,,1
783569,5935755,F51W038108FNVXLCN,6918030588303,608780945699,1
536711,7532269,T11W011607FNVMCN,6918030061325,14151819265,1
537262,7781639,A11M021111FWT2XLCN,6918030166150,031762,1
538456,9488970,T11M022110FWTMCN,6918030107870,615841276103,1
781721,5886002,A5932146-4MCN,6919370033010,,1
298428,7197752,T11U919202FYELCN,6904527558089,12612512066,1
529445,7095231,F11W841208FNVXLCN,6904527447765,580197523832,1
530117,7114806,K12B841220PTF150CN,6904527471340,577315038609,1
531704,7250566,K12G922756FPT150CN,6904527779644,586814731082,1
534052,7396093,A12W935506FWT7CN,6906557038135,13359903784,1
536629,7635659,K14G011105FWP1YCN,6918030005299,030270,1
536791,7533144,T11M011209FKKSCN,6918030049927,610923402600,1
782164,5914183,912025536R-39CN,6911713532204,,1
534048,7396001,A12W935401FWB8CN,6906557037428,600995577432,1
535175,7809875,K12B021153FRD130CN,6918030148279,14277373174,1
535955,7534117,F11W018201FNVMCN,6918030039492,14078401112,1
536148,7534514,F11M018712FBKXLCN,6918030033711,14165331473,1
536183,7633783,K11G014203FLP110CN,6918030218125,14131626333,1
536480,7514871,A11M013605FNV3XLCN,6918030013331,14265511857,1
536966,7533054,T11M012204FBK3XLCN,6918030051227,14025051377,1
778240,5849998,K52G022309FWT140CN,6918030243288,030743,1
779148,5858627,F61M028104FPK2XLCN,6918030325748,614479299586,1
782841,5926446,F11U038112FNVMCN,6918030357992,614474635582,1
102242,105050,11616621-29CN,6903599501184,528455372594,0
530856,7191036,F11M914701FNVSCN,6904527616222,586848103901,1
531776,7192842,F11M928149FRB2XLCN,6904527714805,594016109596,1
535296,9511071,K18B022318FNVLCN,6918030164149,,1
535836,7635722,K15B011101FBW4YCN,6918030005756,13992634745,1
536335,7634764,K12G011268FWT160CN,6918030227318,14064465717,1
776998,5816277,A6023702-1LCN,6909822738303,,1
779083,5858237,F61W021303FNV2XLCN,6918030330735,613554304459,1
779817,5863819,A5921640-5MCN,6919370016556,,1
102511,104587,91518069-239CN,6913794767032,568209662086,0
102725,105291,31526603-438CN,6909822673239,45135976060,0
103262,105015,11617710-89CN,6903599501900,525336946378,0
103361,105376,91611001-310.5CN,6913794790290,526877283653,0
297988,7352925,F12W931321FWT5.5CN,6950639237268,13205288660,1
534032,7396159,A12W935512FPS8CN,6906557038654,601201494709,1
535766,7573108,F11W018208FWTSCN,6918030040115,14213294460,1
536039,7533842,F11W018307FBKXLCN,6918030042645,13959804151,1
536332,7514158,F11M016603FNVXLCN,6918030025181,14112635364,1
537074,7569120,T12M011104FVG7.5CN,6918030067921,14223578751,1
626378,7789998,T11W022107FBK2XLCN,6918030120305,14338856826,1
776569,5812298,K12B023104FWT130CN,6918030151811,032172,1
779823,5863845,A6921430-2XLCN,6919370019212,,1
300290,7264931,F11M938203FRD2XLCN,6904527885727,13391503859,1
529065,8787019,K12B832250WTF165CN,6904527335550,003740,1
535463,7784699,F11M028122FNV4XLCN,6918030193026,14304160866,1
536804,7532109,T11W012605FBKXLCN,6918030063794,14182583460,1
537168,7785077,F11M028165FWT2XLCN,6918030196546,615547253386,1
537193,9486428,F11W028137FPKSCN,6918030309748,615823104395,1
788616,9629859,S2028961R-16CN,6938709062385,,1
103340,107082,31435521-237CN,6909822646622,40609002696,0
535230,9509846,K12B021142FNV130CN,6918030147937,615626517585,1
536830,7531861,T11W015302FBKLCN,6918030066917,14197143438,1
538424,7788685,T11M021104FGNLCN,6918030104367,14233549994,1
779146,5858615,F61M028104FYE2XLCN,6918030325861,614479299586,1
783564,5935727,F51M038158FNV3XLCN,6918030588198,603059822306,1
102460,104990,31431104-135CN,6909822643737,45055073823,0
103467,105386,31618808-138CN,6903599710111,10206715325,0
331176,7569586,F12M011109FWR8.5CN,6918030079580,14080756653,1
532292,7297822,A11M921132FWT2XLCN,6904527843277,595497703485,1
535941,7534018,F11W018218FPKMCN,6918030040665,13959730408,1
538531,7791167,T13W023101FSVXSCN,6918030103957,615033181052,1
524598,7532063,T11W012803FBKSCN,6918030064470,029916,1
529852,7114738,K11B841676MGF110CN,6904527468623,003908,1
534713,7472563,T11W941601FBKXLCN,6906557196415,13627065594,1
534818,7485831,K12B943605FNV140CN,6906557157874,13681839664,1
535126,9513115,K12G023520FLP165CN,6918030161469,,1
535609,7785616,F11W021125FWTLCN,6918030301568,14371055704,1
536038,7574962,A11M011601FNVLCN,6918030010835,14288934368,1
536576,7514935,A11M012711FBKMCN,6918030012419,611839735305,1
536630,7635774,K15B011105FBG5YCN,6918030006265,030276,1
536902,7623829,F13U018204FRBXSCN,6918030084867,14113055218,1
537008,7531922,T11W013304FWTSCN,6918030066009,14197135225,1
537191,7784778,F11M028131FBKMCN,6918030193743,615546145814,1
103487,104902,31426603-132CN,6909822635794,,0
532682,7267902,T11W931103FBKXSCN,6950639201078,13289997779,1
534381,7472544,T11W941605FBKMCN,6906557196637,13688405188,1
534880,7472538,T11W941606FBKXSCN,6906557196675,604527911709,1
535402,7566949,T12M014302FWB10.5CN,6918030234019,029732,1
535591,7782455,A11W021105FWTXLCN,6918030174506,14254239196,1
535830,9559867,F11M026113FDG2XLCN,6918030189517,,1
778409,5851175,K14B052410FNS12CCN,6918030347078,032810,1
788616,9629863,S2028961R-18CN,6938709062422,,1
102224,106598,32449912-226CN,6909822659844,,0
534775,7472424,T11W941805FNVSCN,6906557197856,13588753468,1
535363,9513013,K12G023190FLP160CN,6918030160240,,1
535567,7783282,A11W025802FNVXLCN,6918030182839,615729828542,1
535611,7782518,A11W021117FVT2XLCN,6918030175183,14344131144,1
536319,7633552,K11G011216FLB120CN,6918030216213,14315091013,1
536749,7793478,F16W018321FBKMCN,6918030290596,14175987336,1
536963,7783205,A11W025321FWTXLCN,6918030182068,613255867440,1
102807,106472,31615522-332CN,6903599704455,531229201160,0
103224,105439,32428961-240CN,2050029616070,,0
103226,106074,12617773-16.5CN,6903599514375,525356060947,0
532801,7197645,T11M922162FWT2XLCN,6904527750407,13036302383,1
534154,7393744,F11M948228FNV3XLCN,6906557122377,43961833494,1
535031,7486590,K14B942901FNV1YCN,6906557083814,13811079101,1
535845,7787159,F12M021103FAB7CN,6918030131158,14317288937,1
535849,7787363,F12M021409FVI9CN,6918030132551,614725596239,1
537022,7531956,T11W013205FBKXSCN,6918030065620,14120174214,1
533341,7319611,T11M932127FWTMCN,6944233696422,594331460064,1
533896,7420454,K11B934271FNV150CN,6906557039545,38061930890,1
538333,7789701,T11M026106FWTLCN,6918030116698,613778150065,1
778961,5857443,F62W021301FWT7.5CN,6918030140310,,1
535014,7472196,T11W943801FNVSCN,6906557200174,13619874281,1
535463,7784703,F11M028122FNVXLCN,6918030192999,14304160866,1
536213,7634685,K12G011105FVT130CN,6918030226571,14184465530,1
536471,7634802,K12G011287FWT130CN,6918030227752,031193,1
537191,7784780,F11M028131FBKXLCN,6918030193767,615546145814,1
626355,7856033,T11W025702FPCSCN,6918030126505,613967987959,1
783566,5935741,F51M038196FLBMCN,6918030531880,609978427207,1
786521,6007627,952021152-12XLCN,6923346760282,,1
102229,106857,31429903-228CN,6909822641191,,0
102508,105298,11611301-37.5CN,6903599495575,10027169333,0
102765,105507,31531101-337CN,6909822680244,576182904182,0
103041,107452,31438007-132CN,6909822647193,565009014415,0
530482,8930903,K12B911104FLG150CN,6904527603406,586282497594,1
530872,7196906,T11M919211FBK2XLCN,6904527554869,12633118847,1
531235,7176244,F12W912504FBK7CN,6904527573402,582938566311,1
531418,7192588,F11M928118FNVXLCN,6904527711804,589552892092,1
531566,7194477,F11W924125FWTMCN,6904527723449,588761373253,1
534388,7386650,F11W948522FNVLCN,6906557143006,601844894249,1
535581,7781836,A11M021803FNVMCN,6918030168048,14340343419,1
536776,7532771,T11M013205FBKXLCN,6918030054952,609754258010,1
626391,7790138,T11W022502FBUSCN,6918030122026,613200372593,1
776692,5813792,K15B022601FWR3YCN,6918030285127,,1
776727,5814119,K18B023305FBULCN,6918030164392,,1
779198,5858912,F16U018128FRD000CN,6918030317552,612557544946,1
779876,5864075,A6921301-1SCN,6919370025909,,1
297727,6805988,F11M821101FNV2XLCN,6904527214336,002953,1
536434,7634390,K12B013121FNV140CN,6918030223426,14198801341,1
626401,7790479,T11W025602FBKSCN,6918030126260,14225505753,1
788396,9629019,S2027702-36CN,6938709060015,,1
103131,104481,11618805-38CN,6903599523056,,0
532778,7197253,T11M921125FWTXLCN,6904527746486,12885212413,1
534837,7473455,T11M941806FBULCN,6906557188755,603851360708,1
535159,7809671,K11G022318FNV110CN,6918030146077,14314978903,1
535383,7813356,K14B022410FYE13CCN,6918030280795,14258672506,1
779451,5860078,F11M011509ANV3XLCN,6918030293344,611096320938,1
102231,106087,11615501-47CN,6903599520277,525134506096,0
102610,107317,12618805-47CN,6903599517567,10027158476,0
535418,9513837,K15B022803FBK5YCN,6918030285561,615448419675,1
536506,7515046,A11M011360FBKLCN,6918030010255,610667781789,1
626452,9491027,T12W024502FBG7.5CN,6918030101953,,1
530181,7097032,F12W843716AWT7.5CN,6904527541289,557434653183,1
533159,7265528,F11M938803FNV2XLCN,6904527891698,13102302585,1
533245,7320049,T11W931802FBKXLCN,6950639204611,596792235120,1
533482,9020242,T12W931104FLB7.5CN,6950639208176,599465935548,1
533568,7421614,K18B933313FLPMCN,6950639277905,14044205018,1
534958,7485653,K12B942274FBK165CN,6906557155733,13717852789,1
535522,7782439,A11W021103FWT2XLCN,6918030174391,14254249317,1
537195,7784400,F11M026118FIVMCN,6918030189906,14242780170,1
777086,5816665,A6022144-2XSCN,6909822742331,,1
102328,106473,91415513-242CN,6913794832167,10023932141,0
533882,7420994,K12G931268FNV165CN,6950639271408,13631898325,1
535097,9510065,K12B022181FWT150CN,6918030150555,,1
535443,9484029,F11M021604FNVXLCN,6918030186073,,1
536033,7635370,K12G014269FWT165CN,6918030233241,14030031217,1
536518,7514602,A11W011719FLPXLCN,6918030017506,14027824059,1
536855,7566893,T12W014301FWT6CN,6918030071584,607470093807,1
537076,7569101,T12M011106FPI9CN,6918030068034,13959609228,1
103492,105361,31528805-234CN,6909822673758,44713966602,0
535342,9510426,K12G021817FNV160CN,6918030157226,,1
536339,7634774,K12G011280FWT140CN,6918030227424,14064460550,1
536481,7514845,A11M013705FWTLCN,6918030013553,14114205722,1
537349,7783472,A12M022401FWT6.5CN,6918030128981,614425933311,1
626451,7790625,T12M024301FWP8CN,6918030297182,14268865347,1
776869,5815739,A5024746-22XLCN,6909822732929,,1
529476,7147781,K12G842204LPF140CN,6904527478035,004221,1
534862,7472439,T11W941801FBKXSCN,6906557197665,606402114190,1
536456,7636265,K19B013129FNVXSCN,6918030075131,14261365361,1
102626,106767,92515511-339CN,6913794767971,10023761022,0
531625,7250142,K12B921607FMG140CN,6904527770566,12938787815,1
533620,7357787,K12G932314FPT160CN,6950639273457,15014669276,1
536119,7574754,F11M018614FBKMCN,6918030032721,14218781163,1
536448,7635977,K15G011103FPW3YCN,6918030008306,14187013477,1
537326,7624086,F12W024505FWT5CN,6918030265037,030432,1
779554,5861224,922025563-38.5CN,6911713524698,,1
782237,5915379,152021201R-13XLCN,6901776066914,,1
534275,7392938,F11M944901FNVSCN,6906557115409,601783884065,1
535019,7486719,K15B941106FWN1.5YCN,6906557085344,35432463331,1
535114,7810270,K12G021138FNV120CN,6918030155352,030041,1
535670,9484184,F11M022117FLB2XLCN,6918030187742,616594947081,1
536474,7633625,K11G011616FLP130CN,6918030216909,14315086558,1
537049,7531911,T11W013606FBKMCN,6918030066238,14200819923,1
102800,107259,31538804-139CN,6909822685294,520769482429,0
103038,104571,31519922-226CN,6909822665579,563115367598,0
529217,7398821,T12M943703FAG10.5CN,6906557043573,35558339493,1
530458,7187540,K11G911625FNV110CN,6904527612774,583138598398,1
534919,7485957,K12G941278FLP140CN,6906557159403,13618294228,1
535135,7812435,K12B023725FWT140CN,6918030153334,030786,1
536288,7514748,A11W011202FGYSCN,6918030015205,14180060021,1
537251,9483036,A11W023324FLPXSCN,6918030180323,616341118687,1
779287,5909776,F12W031228FOM6CN,6918030378409,,1
297492,6936075,F11M828196FNV2XLCN,6904527326831,003164,1
536572,7514378,F11M011207FRD2XLCN,6918030021145,608968514520,1
538343,7789828,T11W021107FWTXLCN,6918030118111,615535947960,1
102769,107192,32448931-136CN,6909822659615,559115732160,0
529023,6976340,F11M838219FWTMCN,6904527356951,003762,1
534763,7485441,K12B941266FNV160CN,6906557153166,40303288205,1
535103,9510201,K12B024651FNV165CN,6918030154539,615631397877,1
535889,7513877,F11M018207FWTLCN,6918030027932,014218,1
536280,7514957,A11M012129FBK2XLCN,6918030011696,14180059789,1
626434,7790340,T11W023802FBKMCN,6918030124778,614264145631,1
779435,5859981,F11M018298ANVLCN,6918030269547,604272771318,1
781026,5879973,962021202-2SCN,6923346725281,,1
102325,105922,32515532-238CN,6909822665760,43006654137,0
102944,107781,12618831-47.5CN,6903599518892,525120351054,0
533329,7306991,F11W938703FRBMCN,6944233689851,13164876502,1
536543,7514609,A11W011718FRDSCN,6918030017414,610444517216,1
102277,107698,91531170-17CN,6913794775549,10023948872,0
532549,7265413,F11M938621FNVMCN,6904527890547,13518557251,1
535283,7811013,K18B021208FPTLCN,6918030163562,14373321675,1
535816,7784329,F11M026106FYELCN,6918030189159,034206,1
536395,7515082,A11M011240FGDMCN,6918030009594,14023140492,1
531826,7250811,K15B921103FNV5YCN,6904527742372,008680,1
531849,7250927,K15B922802FNV1.5YCN,6904527743539,12843080658,1
538475,7788946,T11M022105FWTMCN,6918030107634,613829530831,1
626458,9491001,T12W024501FBL6.5CN,6918030101694,,1
626482,7855642,T12W024104FWT8.5CN,6918030100376,614922143772,1
778304,5850360,K62B021104FLG160CN,6918030244100,,1
782162,5914169,912025536R-18CN,6911713532068,,1
